machine_code,sim_elapsed_s,profile,scenario,phase,vibration_mm_s,motor_power,temperature,humidity,current,charge,state,source
ARO-01,1049,B_quadratic,surveillance,pause,1.636,0.000,28.0,68.4,0.000,90.0,pause,labview_demo_csv
ARO-01,1050,B_quadratic,surveillance,pause,1.611,0.003,28.0,68.1,0.005,90.0,pause,labview_demo_csv
ARO-01,1051,B_quadratic,surveillance,pause,1.698,0.006,28.0,68.2,0.011,90.0,pause,labview_demo_csv
ARO-01,1052,B_quadratic,surveillance,pause,1.624,0.000,28.0,68.1,0.000,90.0,pause,labview_demo_csv
ARO-01,1053,B_quadratic,surveillance,pause,1.684,0.009,27.9,68.1,0.017,90.0,pause,labview_demo_csv
ARO-01,1054,B_quadratic,surveillance,pause,1.651,0.000,27.9,68.4,0.000,90.0,pause,labview_demo_csv
ARO-01,1055,B_quadratic,surveillance,pause,1.680,0.000,27.9,68.4,0.000,90.0,pause,labview_demo_csv
ARO-01,1056,B_quadratic,surveillance,ascent,1.702,0.734,27.9,68.4,1.325,60.0,ascent,labview_demo_csv
ARO-01,1057,B_quadratic,surveillance,ascent,1.671,0.729,28.0,68.4,1.316,60.0,ascent,labview_demo_csv
ARO-01,1058,B_quadratic,surveillance,ascent,1.705,0.734,28.2,68.3,1.324,60.0,ascent,labview_demo_csv
ARO-01,1059,B_quadratic,surveillance,ascent,1.731,0.738,28.3,68.2,1.331,60.0,ascent,labview_demo_csv
ARO-01,1060,B_quadratic,surveillance,ascent,1.718,0.737,28.3,68.3,1.330,60.0,ascent,labview_demo_csv
ARO-01,1061,B_quadratic,surveillance,ascent,1.720,0.725,28.3,68.2,1.308,60.0,ascent,labview_demo_csv
ARO-01,1062,B_quadratic,surveillance,ascent,1.743,0.743,28.4,68.3,1.341,60.0,ascent,labview_demo_csv
ARO-01,1063,B_quadratic,surveillance,ascent,1.744,0.725,28.5,68.5,1.308,60.0,ascent,labview_demo_csv
ARO-01,1064,B_quadratic,surveillance,ascent,1.749,0.732,28.7,68.5,1.321,60.0,ascent,labview_demo_csv
ARO-01,1065,B_quadratic,surveillance,ascent,1.698,0.730,28.8,68.4,1.318,60.0,ascent,labview_demo_csv
ARO-01,1066,B_quadratic,surveillance,ascent,1.720,0.737,28.9,68.2,1.330,60.0,ascent,labview_demo_csv
ARO-01,1067,B_quadratic,surveillance,ascent,1.702,0.730,28.8,68.4,1.316,60.0,ascent,labview_demo_csv
ARO-01,1068,B_quadratic,surveillance,descent,1.706,0.354,28.7,68.1,0.639,60.0,descent,labview_demo_csv
ARO-01,1069,B_quadratic,surveillance,descent,1.703,0.346,28.7,68.0,0.625,60.0,descent,labview_demo_csv
ARO-01,1070,B_quadratic,surveillance,descent,1.707,0.348,28.6,67.6,0.629,60.0,descent,labview_demo_csv
ARO-01,1071,B_quadratic,surveillance,descent,1.720,0.351,28.7,67.6,0.633,60.0,descent,labview_demo_csv
ARO-01,1072,B_quadratic,surveillance,descent,1.672,0.343,28.7,68.1,0.620,60.0,descent,labview_demo_csv
ARO-01,1073,B_quadratic,surveillance,descent,1.658,0.340,28.7,68.0,0.613,60.0,descent,labview_demo_csv
ARO-01,1074,B_quadratic,surveillance,descent,1.650,0.351,28.6,67.9,0.633,60.0,descent,labview_demo_csv
ARO-01,1075,B_quadratic,surveillance,descent,1.716,0.339,28.6,67.8,0.612,60.0,descent,labview_demo_csv
ARO-01,1076,B_quadratic,surveillance,descent,1.663,0.347,28.5,67.8,0.627,60.0,descent,labview_demo_csv
ARO-01,1077,B_quadratic,surveillance,descent,1.645,0.343,28.5,67.7,0.620,60.0,descent,labview_demo_csv
ARO-01,1078,B_quadratic,surveillance,descent,1.678,0.341,28.5,67.6,0.615,60.0,descent,labview_demo_csv
ARO-01,1079,B_quadratic,surveillance,descent,1.656,0.341,28.5,67.7,0.616,60.0,descent,labview_demo_csv
ARO-01,1080,B_quadratic,surveillance,pause,1.592,0.000,28.4,67.6,0.000,60.0,pause,labview_demo_csv
ARO-01,1081,B_quadratic,surveillance,pause,1.604,0.000,28.3,67.8,0.000,60.0,pause,labview_demo_csv
ARO-01,1082,B_quadratic,surveillance,pause,1.588,0.007,28.3,67.7,0.012,60.0,pause,labview_demo_csv
ARO-01,1083,B_quadratic,surveillance,pause,1.604,0.000,28.3,67.5,0.000,60.0,pause,labview_demo_csv
ARO-01,1084,B_quadratic,surveillance,pause,1.618,0.000,28.2,67.6,0.000,60.0,pause,labview_demo_csv
ARO-01,1085,B_quadratic,surveillance,pause,1.583,0.008,28.1,67.8,0.014,60.0,pause,labview_demo_csv
ARO-01,1086,B_quadratic,surveillance,pause,1.613,0.000,28.2,67.7,0.000,60.0,pause,labview_demo_csv
ARO-01,1087,B_quadratic,surveillance,pause,1.641,0.004,28.2,67.6,0.008,60.0,pause,labview_demo_csv
ARO-01,1088,B_quadratic,surveillance,pause,1.633,0.000,28.2,67.7,0.000,60.0,pause,labview_demo_csv
ARO-01,1089,B_quadratic,surveillance,pause,1.607,0.000,28.2,67.6,0.000,60.0,pause,labview_demo_csv
ARO-01,1090,B_quadratic,surveillance,pause,1.620,0.004,28.2,67.7,0.006,60.0,pause,labview_demo_csv
ARO-01,1091,B_quadratic,surveillance,pause,1.604,0.000,28.1,67.7,0.000,60.0,pause,labview_demo_csv
ARO-01,1092,B_quadratic,surveillance,pause,1.625,0.000,28.1,68.0,0.000,60.0,pause,labview_demo_csv
ARO-01,1093,B_quadratic,surveillance,pause,1.641,0.017,28.0,67.6,0.031,60.0,pause,labview_demo_csv
ARO-01,1094,B_quadratic,surveillance,pause,1.621,0.004,28.0,67.5,0.008,60.0,pause,labview_demo_csv
ARO-01,1095,B_quadratic,surveillance,pause,1.601,0.000,28.0,67.2,0.000,60.0,pause,labview_demo_csv
ARO-01,1096,B_quadratic,surveillance,pause,1.674,0.010,27.9,67.2,0.018,60.0,pause,labview_demo_csv
ARO-01,1097,B_quadratic,surveillance,pause,1.661,0.002,28.0,67.4,0.003,60.0,pause,labview_demo_csv
ARO-01,1098,B_quadratic,surveillance,pause,1.689,0.004,27.9,67.5,0.008,60.0,pause,labview_demo_csv
ARO-01,1099,B_quadratic,surveillance,pause,1.659,0.000,28.0,67.4,0.000,60.0,pause,labview_demo_csv
ARO-01,1100,B_quadratic,surveillance,ascent,1.680,0.721,28.1,67.1,1.301,60.0,ascent,labview_demo_csv
ARO-01,1101,B_quadratic,surveillance,ascent,1.667,0.727,28.2,67.1,1.312,60.0,ascent,labview_demo_csv
ARO-01,1102,B_quadratic,surveillance,ascent,1.677,0.735,28.2,67.1,1.327,60.0,ascent,labview_demo_csv
ARO-01,1103,B_quadratic,surveillance,ascent,1.707,0.723,28.4,66.9,1.304,60.0,ascent,labview_demo_csv
ARO-01,1104,B_quadratic,surveillance,ascent,1.692,0.708,28.5,66.7,1.278,60.0,ascent,labview_demo_csv
ARO-01,1105,B_quadratic,surveillance,ascent,1.687,0.723,28.5,66.8,1.305,60.0,ascent,labview_demo_csv
ARO-01,1106,B_quadratic,surveillance,ascent,1.718,0.726,28.5,66.7,1.309,60.0,ascent,labview_demo_csv
ARO-01,1107,B_quadratic,surveillance,ascent,1.748,0.728,28.5,66.7,1.313,60.0,ascent,labview_demo_csv
ARO-01,1108,B_quadratic,surveillance,ascent,1.731,0.739,28.6,66.7,1.333,60.0,ascent,labview_demo_csv
ARO-01,1109,B_quadratic,surveillance,ascent,1.723,0.733,28.7,66.7,1.323,60.0,ascent,labview_demo_csv
ARO-01,1110,B_quadratic,surveillance,ascent,1.763,0.728,28.8,66.5,1.313,60.0,ascent,labview_demo_csv
ARO-01,1111,B_quadratic,surveillance,ascent,1.704,0.741,28.8,66.4,1.336,60.0,ascent,labview_demo_csv
ARO-01,1112,B_quadratic,surveillance,descent,1.731,0.357,28.8,66.6,0.644,60.0,descent,labview_demo_csv
ARO-01,1113,B_quadratic,surveillance,descent,1.697,0.354,28.8,66.8,0.639,60.0,descent,labview_demo_csv
ARO-01,1114,B_quadratic,surveillance,descent,1.688,0.341,28.8,66.8,0.616,60.0,descent,labview_demo_csv
ARO-01,1115,B_quadratic,surveillance,descent,1.722,0.346,28.6,66.9,0.624,60.0,descent,labview_demo_csv
ARO-01,1116,B_quadratic,surveillance,descent,1.643,0.346,28.7,67.0,0.624,60.0,descent,labview_demo_csv
ARO-01,1117,B_quadratic,surveillance,descent,1.690,0.363,28.6,67.2,0.656,60.0,descent,labview_demo_csv
ARO-01,1118,B_quadratic,surveillance,descent,1.661,0.356,28.6,67.0,0.642,60.0,descent,labview_demo_csv
ARO-01,1119,B_quadratic,surveillance,descent,1.657,0.353,28.7,66.7,0.638,60.0,descent,labview_demo_csv
ARO-01,1120,B_quadratic,surveillance,descent,1.608,0.360,28.6,66.5,0.650,60.0,descent,labview_demo_csv
ARO-01,1121,B_quadratic,surveillance,descent,1.656,0.359,28.6,66.8,0.647,60.0,descent,labview_demo_csv
ARO-01,1122,B_quadratic,surveillance,descent,1.672,0.345,28.6,67.0,0.622,60.0,descent,labview_demo_csv
ARO-01,1123,B_quadratic,surveillance,descent,1.630,0.370,28.6,66.7,0.668,60.0,descent,labview_demo_csv
ARO-01,1124,B_quadratic,surveillance,pause,1.639,0.007,28.6,66.6,0.012,60.0,pause,labview_demo_csv
ARO-01,1125,B_quadratic,surveillance,pause,1.643,0.000,28.5,66.4,0.000,60.0,pause,labview_demo_csv
ARO-01,1126,B_quadratic,surveillance,pause,1.639,0.000,28.4,66.6,0.000,60.0,pause,labview_demo_csv
ARO-01,1127,B_quadratic,surveillance,pause,1.584,0.001,28.4,66.8,0.001,60.0,pause,labview_demo_csv
ARO-01,1128,B_quadratic,surveillance,pause,1.595,0.000,28.4,66.8,0.000,60.0,pause,labview_demo_csv
ARO-01,1129,B_quadratic,surveillance,pause,1.627,0.000,28.3,67.0,0.001,60.0,pause,labview_demo_csv
ARO-01,1130,B_quadratic,surveillance,pause,1.602,0.000,28.2,67.0,0.000,60.0,pause,labview_demo_csv
ARO-01,1131,B_quadratic,surveillance,pause,1.630,0.003,28.2,66.8,0.005,60.0,pause,labview_demo_csv
ARO-01,1132,B_quadratic,surveillance,pause,1.631,0.003,28.2,66.5,0.006,60.0,pause,labview_demo_csv
ARO-01,1133,B_quadratic,surveillance,pause,1.597,0.000,28.2,66.5,0.000,60.0,pause,labview_demo_csv
ARO-01,1134,B_quadratic,surveillance,pause,1.607,0.000,28.2,66.4,0.000,60.0,pause,labview_demo_csv
ARO-01,1135,B_quadratic,surveillance,pause,1.607,0.000,28.2,66.4,0.000,60.0,pause,labview_demo_csv
ARO-01,1136,B_quadratic,surveillance,pause,1.615,0.003,28.1,66.7,0.006,60.0,pause,labview_demo_csv
ARO-01,1137,B_quadratic,surveillance,pause,1.665,0.000,28.0,67.0,0.000,60.0,pause,labview_demo_csv
ARO-01,1138,B_quadratic,surveillance,pause,1.677,0.002,28.0,66.7,0.004,60.0,pause,labview_demo_csv
ARO-01,1139,B_quadratic,surveillance,pause,1.601,0.000,28.0,66.5,0.000,60.0,pause,labview_demo_csv
ARO-01,1140,B_quadratic,surveillance,pause,1.702,0.000,27.9,66.5,0.000,60.0,pause,labview_demo_csv
ARO-01,1141,B_quadratic,surveillance,pause,1.679,0.005,27.9,66.4,0.008,60.0,pause,labview_demo_csv
ARO-01,1142,B_quadratic,surveillance,pause,1.694,0.000,28.0,66.5,0.000,60.0,pause,labview_demo_csv
ARO-01,1143,B_quadratic,surveillance,pause,1.642,0.000,28.0,66.6,0.000,60.0,pause,labview_demo_csv
ARO-01,1144,B_quadratic,surveillance,ascent,1.748,1.557,28.1,66.8,2.809,255.0,ascent,labview_demo_csv
ARO-01,1145,B_quadratic,surveillance,ascent,1.702,1.549,28.3,66.5,2.796,255.0,ascent,labview_demo_csv
ARO-01,1146,B_quadratic,surveillance,ascent,1.705,1.559,28.5,66.8,2.812,255.0,ascent,labview_demo_csv
ARO-01,1147,B_quadratic,surveillance,ascent,1.702,1.550,28.8,66.8,2.797,255.0,ascent,labview_demo_csv
ARO-01,1148,B_quadratic,surveillance,ascent,1.750,1.558,29.0,66.6,2.812,255.0,ascent,labview_demo_csv
ARO-01,1149,B_quadratic,surveillance,ascent,1.703,1.559,29.0,67.0,2.812,255.0,ascent,labview_demo_csv
ARO-01,1150,B_quadratic,surveillance,ascent,1.725,1.567,29.2,66.9,2.828,255.0,ascent,labview_demo_csv
ARO-01,1151,B_quadratic,surveillance,ascent,1.804,1.536,29.4,66.7,2.771,255.0,ascent,labview_demo_csv
ARO-01,1152,B_quadratic,surveillance,ascent,1.723,1.567,29.5,66.7,2.826,255.0,ascent,labview_demo_csv
ARO-01,1153,B_quadratic,surveillance,ascent,1.759,1.569,29.5,66.5,2.832,255.0,ascent,labview_demo_csv
ARO-01,1154,B_quadratic,surveillance,ascent,1.697,1.569,29.5,66.5,2.832,255.0,ascent,labview_demo_csv
ARO-01,1155,B_quadratic,surveillance,ascent,1.732,1.556,29.5,66.2,2.807,255.0,ascent,labview_demo_csv
ARO-01,1156,B_quadratic,surveillance,descent,1.745,0.357,29.4,66.1,0.645,255.0,descent,labview_demo_csv
ARO-01,1157,B_quadratic,surveillance,descent,1.725,0.351,29.3,65.7,0.634,255.0,descent,labview_demo_csv
ARO-01,1158,B_quadratic,surveillance,descent,1.691,0.357,29.3,65.6,0.644,255.0,descent,labview_demo_csv
ARO-01,1159,B_quadratic,surveillance,descent,1.671,0.345,29.2,65.7,0.622,255.0,descent,labview_demo_csv
ARO-01,1160,B_quadratic,surveillance,descent,1.682,0.338,29.2,66.0,0.610,255.0,descent,labview_demo_csv
ARO-01,1161,B_quadratic,surveillance,descent,1.687,0.351,29.1,66.5,0.634,255.0,descent,labview_demo_csv
ARO-01,1162,B_quadratic,surveillance,descent,1.669,0.356,29.1,66.1,0.643,255.0,descent,labview_demo_csv
ARO-01,1163,B_quadratic,surveillance,descent,1.634,0.342,29.0,66.2,0.617,255.0,descent,labview_demo_csv
ARO-01,1164,B_quadratic,surveillance,descent,1.661,0.351,29.1,66.1,0.634,255.0,descent,labview_demo_csv
ARO-01,1165,B_quadratic,surveillance,descent,1.628,0.342,29.0,66.1,0.617,255.0,descent,labview_demo_csv
ARO-01,1166,B_quadratic,surveillance,descent,1.643,0.353,29.0,65.9,0.637,255.0,descent,labview_demo_csv
ARO-01,1167,B_quadratic,surveillance,descent,1.611,0.355,28.9,65.9,0.640,255.0,descent,labview_demo_csv
ARO-01,1168,B_quadratic,surveillance,pause,1.645,0.000,28.9,66.0,0.000,255.0,pause,labview_demo_csv
ARO-01,1169,B_quadratic,surveillance,pause,1.657,0.000,28.9,65.8,0.000,255.0,pause,labview_demo_csv
ARO-01,1170,B_quadratic,surveillance,pause,1.653,0.002,28.9,66.0,0.003,255.0,pause,labview_demo_csv
ARO-01,1171,B_quadratic,surveillance,pause,1.668,0.008,28.7,66.1,0.015,255.0,pause,labview_demo_csv
ARO-01,1172,B_quadratic,surveillance,pause,1.567,0.000,28.7,66.0,0.000,255.0,pause,labview_demo_csv
ARO-01,1173,B_quadratic,surveillance,pause,1.578,0.002,28.7,65.7,0.003,255.0,pause,labview_demo_csv
ARO-01,1174,B_quadratic,surveillance,pause,1.646,0.000,28.6,65.7,0.000,255.0,pause,labview_demo_csv
ARO-01,1175,B_quadratic,surveillance,pause,1.582,0.000,28.5,65.7,0.000,255.0,pause,labview_demo_csv
ARO-01,1176,B_quadratic,surveillance,pause,1.627,0.000,28.5,65.7,0.000,255.0,pause,labview_demo_csv
ARO-01,1177,B_quadratic,surveillance,pause,1.601,0.000,28.5,65.8,0.000,255.0,pause,labview_demo_csv
ARO-01,1178,B_quadratic,surveillance,pause,1.560,0.002,28.5,66.0,0.003,255.0,pause,labview_demo_csv
ARO-01,1179,B_quadratic,surveillance,pause,1.600,0.010,28.5,66.1,0.018,255.0,pause,labview_demo_csv
ARO-01,1180,B_quadratic,surveillance,pause,1.688,0.000,28.4,65.7,0.000,255.0,pause,labview_demo_csv
ARO-01,1181,B_quadratic,surveillance,pause,1.650,0.000,28.4,65.9,0.000,255.0,pause,labview_demo_csv
ARO-01,1182,B_quadratic,surveillance,pause,1.679,0.004,28.4,65.7,0.008,255.0,pause,labview_demo_csv
ARO-01,1183,B_quadratic,surveillance,pause,1.672,0.000,28.5,65.8,0.000,255.0,pause,labview_demo_csv
ARO-01,1184,B_quadratic,surveillance,pause,1.634,0.013,28.4,65.7,0.023,255.0,pause,labview_demo_csv
ARO-01,1185,B_quadratic,surveillance,pause,1.708,0.000,28.4,65.7,0.000,255.0,pause,labview_demo_csv
ARO-01,1186,B_quadratic,surveillance,pause,1.673,0.000,28.3,65.4,0.000,255.0,pause,labview_demo_csv
ARO-01,1187,B_quadratic,surveillance,pause,1.712,0.010,28.3,65.0,0.018,255.0,pause,labview_demo_csv
ARO-01,1188,B_quadratic,surveillance,ascent,1.690,1.559,28.4,64.9,2.812,255.0,ascent,labview_demo_csv
ARO-01,1189,B_quadratic,surveillance,ascent,1.727,1.565,28.7,64.6,2.824,255.0,ascent,labview_demo_csv
ARO-01,1190,B_quadratic,surveillance,ascent,1.726,1.564,28.8,64.5,2.822,255.0,ascent,labview_demo_csv
ARO-01,1191,B_quadratic,surveillance,ascent,1.758,1.558,29.0,64.4,2.811,255.0,ascent,labview_demo_csv
ARO-01,1192,B_quadratic,surveillance,ascent,1.774,1.569,29.1,64.4,2.831,255.0,ascent,labview_demo_csv
ARO-01,1193,B_quadratic,surveillance,ascent,1.724,1.562,29.2,64.4,2.819,255.0,ascent,labview_demo_csv
ARO-01,1194,B_quadratic,surveillance,ascent,1.697,1.566,29.2,64.4,2.825,255.0,ascent,labview_demo_csv
ARO-01,1195,B_quadratic,surveillance,ascent,1.707,1.558,29.2,64.4,2.810,255.0,ascent,labview_demo_csv
ARO-01,1196,B_quadratic,surveillance,ascent,1.734,1.578,29.3,64.6,2.847,255.0,ascent,labview_demo_csv
ARO-01,1197,B_quadratic,surveillance,ascent,1.714,1.564,29.4,64.6,2.823,255.0,ascent,labview_demo_csv
ARO-01,1198,B_quadratic,surveillance,ascent,1.740,1.560,29.6,64.6,2.814,255.0,ascent,labview_demo_csv
ARO-01,1199,B_quadratic,surveillance,ascent,1.710,1.557,29.7,64.6,2.809,255.0,ascent,labview_demo_csv
ARO-01,1200,B_quadratic,surveillance,descent,1.719,0.354,29.6,64.9,0.640,255.0,descent,labview_demo_csv
ARO-01,1201,B_quadratic,surveillance,descent,1.682,0.347,29.3,64.8,0.626,255.0,descent,labview_demo_csv
ARO-01,1202,B_quadratic,surveillance,descent,1.684,0.350,29.4,64.9,0.631,255.0,descent,labview_demo_csv
ARO-01,1203,B_quadratic,surveillance,descent,1.750,0.343,29.3,64.7,0.619,255.0,descent,labview_demo_csv
ARO-01,1204,B_quadratic,surveillance,descent,1.685,0.352,29.2,64.7,0.634,255.0,descent,labview_demo_csv
ARO-01,1205,B_quadratic,surveillance,descent,1.667,0.354,29.2,64.8,0.639,255.0,descent,labview_demo_csv
ARO-01,1206,B_quadratic,surveillance,descent,1.685,0.351,28.9,64.6,0.633,255.0,descent,labview_demo_csv
ARO-01,1207,B_quadratic,surveillance,descent,1.666,0.347,28.9,64.4,0.626,255.0,descent,labview_demo_csv
ARO-01,1208,B_quadratic,surveillance,descent,1.622,0.353,28.8,64.7,0.637,255.0,descent,labview_demo_csv
ARO-01,1209,B_quadratic,surveillance,descent,1.684,0.349,28.6,64.4,0.630,255.0,descent,labview_demo_csv
ARO-01,1210,B_quadratic,surveillance,descent,1.625,0.343,28.6,64.3,0.619,255.0,descent,labview_demo_csv
ARO-01,1211,B_quadratic,surveillance,descent,1.589,0.356,28.6,64.5,0.642,255.0,descent,labview_demo_csv
ARO-01,1212,B_quadratic,surveillance,pause,1.642,0.001,28.5,64.6,0.002,255.0,pause,labview_demo_csv
ARO-01,1213,B_quadratic,surveillance,pause,1.608,0.000,28.4,64.6,0.000,255.0,pause,labview_demo_csv
ARO-01,1214,B_quadratic,surveillance,pause,1.626,0.007,28.3,64.5,0.012,255.0,pause,labview_demo_csv
ARO-01,1215,B_quadratic,surveillance,pause,1.588,0.000,28.3,64.7,0.000,255.0,pause,labview_demo_csv
ARO-01,1216,B_quadratic,surveillance,pause,1.643,0.000,28.3,64.6,0.000,255.0,pause,labview_demo_csv
ARO-01,1217,B_quadratic,surveillance,pause,1.634,0.000,28.1,64.5,0.000,255.0,pause,labview_demo_csv
ARO-01,1218,B_quadratic,surveillance,pause,1.599,0.002,28.2,64.2,0.004,255.0,pause,labview_demo_csv
ARO-01,1219,B_quadratic,surveillance,pause,1.618,0.000,28.2,64.3,0.000,255.0,pause,labview_demo_csv
ARO-01,1220,B_quadratic,surveillance,pause,1.639,0.005,28.2,64.1,0.008,255.0,pause,labview_demo_csv
ARO-01,1221,B_quadratic,surveillance,pause,1.631,0.000,28.2,64.2,0.000,255.0,pause,labview_demo_csv
ARO-01,1222,B_quadratic,surveillance,pause,1.621,0.000,28.2,64.1,0.000,255.0,pause,labview_demo_csv
ARO-01,1223,B_quadratic,surveillance,pause,1.635,0.010,28.1,64.5,0.018,255.0,pause,labview_demo_csv
ARO-01,1224,B_quadratic,surveillance,pause,1.629,0.001,28.1,64.9,0.001,255.0,pause,labview_demo_csv
ARO-01,1225,B_quadratic,surveillance,pause,1.665,0.000,28.1,64.9,0.000,255.0,pause,labview_demo_csv
ARO-01,1226,B_quadratic,surveillance,pause,1.643,0.000,28.1,65.1,0.000,255.0,pause,labview_demo_csv
ARO-01,1227,B_quadratic,surveillance,pause,1.707,0.000,28.1,65.0,0.000,255.0,pause,labview_demo_csv
ARO-01,1228,B_quadratic,surveillance,pause,1.696,0.013,28.0,65.3,0.024,255.0,pause,labview_demo_csv
ARO-01,1229,B_quadratic,surveillance,pause,1.707,0.000,28.0,65.4,0.000,255.0,pause,labview_demo_csv
ARO-01,1230,B_quadratic,surveillance,pause,1.690,0.005,28.1,65.5,0.009,255.0,pause,labview_demo_csv
ARO-01,1231,B_quadratic,surveillance,pause,1.642,0.005,28.1,65.6,0.009,255.0,pause,labview_demo_csv
ARO-01,1232,B_quadratic,surveillance,ascent,1.708,1.548,28.3,65.6,2.792,255.0,ascent,labview_demo_csv
ARO-01,1233,B_quadratic,surveillance,ascent,1.698,1.563,28.5,65.4,2.821,255.0,ascent,labview_demo_csv
ARO-01,1234,B_quadratic,surveillance,ascent,1.716,1.568,28.7,65.3,2.829,255.0,ascent,labview_demo_csv
ARO-01,1235,B_quadratic,surveillance,ascent,1.712,1.565,28.8,65.2,2.824,255.0,ascent,labview_demo_csv
ARO-01,1236,B_quadratic,surveillance,ascent,1.684,1.572,28.9,65.3,2.836,255.0,ascent,labview_demo_csv
ARO-01,1237,B_quadratic,surveillance,ascent,1.757,1.573,29.0,65.1,2.838,255.0,ascent,labview_demo_csv
ARO-01,1238,B_quadratic,surveillance,ascent,1.696,1.564,29.1,65.1,2.821,255.0,ascent,labview_demo_csv
ARO-01,1239,B_quadratic,surveillance,ascent,1.765,1.561,29.3,64.7,2.816,255.0,ascent,labview_demo_csv
ARO-01,1240,B_quadratic,surveillance,ascent,1.749,1.562,29.5,64.9,2.819,255.0,ascent,labview_demo_csv
ARO-01,1241,B_quadratic,surveillance,ascent,1.729,1.560,29.5,64.7,2.814,255.0,ascent,labview_demo_csv
ARO-01,1242,B_quadratic,surveillance,ascent,1.792,1.561,29.6,64.3,2.816,255.0,ascent,labview_demo_csv
ARO-01,1243,B_quadratic,surveillance,ascent,1.747,1.566,29.7,64.1,2.826,255.0,ascent,labview_demo_csv
ARO-01,1244,B_quadratic,surveillance,descent,1.725,0.352,29.6,64.1,0.635,255.0,descent,labview_demo_csv
ARO-01,1245,B_quadratic,surveillance,descent,1.724,0.348,29.4,64.3,0.627,255.0,descent,labview_demo_csv
ARO-01,1246,B_quadratic,surveillance,descent,1.688,0.358,29.3,64.2,0.646,255.0,descent,labview_demo_csv
ARO-01,1247,B_quadratic,surveillance,descent,1.722,0.346,29.3,64.5,0.624,255.0,descent,labview_demo_csv
ARO-01,1248,B_quadratic,surveillance,descent,1.686,0.351,29.3,64.3,0.633,255.0,descent,labview_demo_csv
ARO-01,1249,B_quadratic,surveillance,descent,1.683,0.347,29.3,64.1,0.626,255.0,descent,labview_demo_csv
ARO-01,1250,B_quadratic,surveillance,descent,1.692,0.355,29.1,63.9,0.641,255.0,descent,labview_demo_csv
ARO-01,1251,B_quadratic,surveillance,descent,1.682,0.332,29.2,64.2,0.599,255.0,descent,labview_demo_csv
ARO-01,1252,B_quadratic,surveillance,descent,1.686,0.350,29.1,64.6,0.631,255.0,descent,labview_demo_csv
ARO-01,1253,B_quadratic,surveillance,descent,1.697,0.343,29.1,64.8,0.618,255.0,descent,labview_demo_csv
ARO-01,1254,B_quadratic,surveillance,descent,1.651,0.353,28.9,64.8,0.638,255.0,descent,labview_demo_csv
ARO-01,1255,B_quadratic,surveillance,descent,1.662,0.349,28.8,64.6,0.629,255.0,descent,labview_demo_csv
ARO-01,1256,B_quadratic,surveillance,pause,1.655,0.000,28.8,64.8,0.000,255.0,pause,labview_demo_csv
ARO-01,1257,B_quadratic,surveillance,pause,1.636,0.006,28.6,64.9,0.010,255.0,pause,labview_demo_csv
ARO-01,1258,B_quadratic,surveillance,pause,1.641,0.000,28.6,65.0,0.001,255.0,pause,labview_demo_csv
ARO-01,1259,B_quadratic,surveillance,pause,1.626,0.005,28.5,64.8,0.009,255.0,pause,labview_demo_csv
ARO-01,1260,B_quadratic,surveillance,pause,1.613,0.010,28.4,65.0,0.017,255.0,pause,labview_demo_csv
ARO-01,1261,B_quadratic,surveillance,pause,1.648,0.005,28.3,64.7,0.009,255.0,pause,labview_demo_csv
ARO-01,1262,B_quadratic,surveillance,pause,1.606,0.002,28.3,64.6,0.003,255.0,pause,labview_demo_csv
ARO-01,1263,B_quadratic,surveillance,pause,1.632,0.007,28.2,64.8,0.012,255.0,pause,labview_demo_csv
