machine_code,time,sim_elapsed_s,profile,scenario,phase,vibration_mm_s,motor_power,temperature,humidity,current,charge,state,source
ARO-01,2026-05-28T22:58:15.736Z,1379,A_linear,healthy,descent,0.960,0.352,28.1,63.0,0.636,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:58:16.736Z,1380,A_linear,healthy,descent,0.954,0.345,28.1,63.0,0.623,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:58:17.737Z,1381,A_linear,healthy,descent,0.956,0.358,28.1,62.5,0.645,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:58:18.738Z,1382,A_linear,healthy,descent,0.934,0.347,28.1,62.4,0.626,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:58:19.738Z,1383,A_linear,healthy,descent,0.933,0.347,28.1,62.5,0.626,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:58:20.739Z,1384,A_linear,healthy,descent,0.932,0.349,28.1,62.4,0.630,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:58:21.740Z,1385,A_linear,healthy,descent,0.917,0.356,28.1,62.4,0.642,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:58:22.740Z,1386,A_linear,healthy,descent,0.916,0.356,28.0,62.3,0.642,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:58:23.741Z,1387,A_linear,healthy,descent,0.898,0.362,28.0,62.3,0.653,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:58:24.742Z,1388,A_linear,healthy,pause,0.908,0.000,27.9,62.1,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:25.742Z,1389,A_linear,healthy,pause,0.887,0.000,27.8,62.2,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:26.743Z,1390,A_linear,healthy,pause,0.876,0.004,27.8,62.5,0.007,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:27.744Z,1391,A_linear,healthy,pause,0.896,0.000,27.8,62.5,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:28.744Z,1392,A_linear,healthy,pause,0.882,0.000,27.8,62.5,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:29.745Z,1393,A_linear,healthy,pause,0.887,0.008,27.8,62.6,0.015,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:30.746Z,1394,A_linear,healthy,pause,0.880,0.000,27.7,62.5,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:31.746Z,1395,A_linear,healthy,pause,0.875,0.011,27.6,62.6,0.020,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:32.747Z,1396,A_linear,healthy,pause,0.875,0.000,27.6,62.8,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:33.748Z,1397,A_linear,healthy,pause,0.873,0.000,27.7,62.5,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:34.749Z,1398,A_linear,healthy,pause,0.893,0.006,27.7,62.4,0.011,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:35.749Z,1399,A_linear,healthy,pause,0.900,0.000,27.7,62.4,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:36.750Z,1400,A_linear,healthy,pause,0.874,0.001,27.7,62.4,0.002,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:37.751Z,1401,A_linear,healthy,pause,0.907,0.000,27.7,62.6,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:38.751Z,1402,A_linear,healthy,pause,0.898,0.001,27.8,62.8,0.002,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:39.752Z,1403,A_linear,healthy,pause,0.941,0.002,27.8,62.9,0.004,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:40.753Z,1404,A_linear,healthy,pause,0.923,0.002,27.8,63.0,0.003,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:41.754Z,1405,A_linear,healthy,pause,0.945,0.000,27.7,63.0,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:42.754Z,1406,A_linear,healthy,pause,0.971,0.000,27.7,62.9,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:43.754Z,1407,A_linear,healthy,pause,0.956,0.000,27.7,63.1,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:58:44.755Z,1408,A_linear,healthy,ascent,0.978,1.197,27.9,62.7,2.159,210.0,ascent,labview_bridge
ARO-01,2026-05-28T22:58:45.756Z,1409,A_linear,healthy,ascent,0.994,1.197,28.0,62.3,2.160,210.0,ascent,labview_bridge
ARO-01,2026-05-28T22:58:46.757Z,1410,A_linear,healthy,ascent,0.970,1.203,28.1,62.0,2.171,210.0,ascent,labview_bridge
ARO-01,2026-05-28T22:58:47.757Z,1411,A_linear,healthy,ascent,1.000,1.196,28.2,62.0,2.157,210.0,ascent,labview_bridge
ARO-01,2026-05-28T22:58:48.758Z,1412,A_linear,healthy,ascent,0.995,1.201,28.3,62.0,2.167,210.0,ascent,labview_bridge
ARO-01,2026-05-28T22:58:49.759Z,1413,A_linear,healthy,ascent,1.011,1.205,28.3,61.8,2.175,210.0,ascent,labview_bridge
ARO-01,2026-05-28T22:58:50.759Z,1414,A_linear,healthy,ascent,1.009,1.215,28.3,61.8,2.192,210.0,ascent,labview_bridge
ARO-01,2026-05-28T22:58:51.760Z,1415,A_linear,healthy,ascent,0.995,1.196,28.5,61.4,2.158,210.0,ascent,labview_bridge
ARO-01,2026-05-28T22:58:52.761Z,1416,A_linear,healthy,ascent,1.002,1.196,28.5,61.4,2.157,210.0,ascent,labview_bridge
ARO-01,2026-05-28T22:58:53.761Z,1417,A_linear,healthy,ascent,0.991,1.192,28.6,61.3,2.150,210.0,ascent,labview_bridge
ARO-01,2026-05-28T22:58:54.762Z,1418,A_linear,healthy,ascent,0.996,1.202,28.7,61.2,2.168,210.0,ascent,labview_bridge
ARO-01,2026-05-28T22:58:55.762Z,1419,A_linear,healthy,ascent,0.981,1.208,28.7,61.5,2.179,210.0,ascent,labview_bridge
ARO-01,2026-05-28T22:58:56.764Z,1420,A_linear,healthy,descent,0.991,0.356,28.6,61.5,0.642,210.0,descent,labview_bridge
ARO-01,2026-05-28T22:58:57.764Z,1421,A_linear,healthy,descent,0.994,0.358,28.5,61.4,0.646,210.0,descent,labview_bridge
ARO-01,2026-05-28T22:58:58.765Z,1422,A_linear,healthy,descent,0.977,0.346,28.5,61.2,0.624,210.0,descent,labview_bridge
ARO-01,2026-05-28T22:58:59.765Z,1423,A_linear,healthy,descent,0.979,0.355,28.4,61.2,0.641,210.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:00.766Z,1424,A_linear,healthy,descent,0.969,0.353,28.3,61.1,0.638,210.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:01.767Z,1425,A_linear,healthy,descent,0.931,0.353,28.2,61.4,0.637,210.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:02.767Z,1426,A_linear,healthy,descent,0.933,0.344,28.3,61.5,0.621,210.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:03.768Z,1427,A_linear,healthy,descent,0.946,0.357,28.2,61.4,0.644,210.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:04.769Z,1428,A_linear,healthy,descent,0.917,0.357,28.2,61.3,0.643,210.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:05.769Z,1429,A_linear,healthy,descent,0.912,0.337,28.2,61.1,0.608,210.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:06.770Z,1430,A_linear,healthy,descent,0.924,0.347,28.1,61.3,0.627,210.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:07.771Z,1431,A_linear,healthy,descent,0.919,0.353,28.0,61.6,0.637,210.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:08.772Z,1432,A_linear,healthy,pause,0.907,0.007,27.9,61.7,0.013,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:09.773Z,1433,A_linear,healthy,pause,0.905,0.004,27.7,61.5,0.007,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:10.774Z,1434,A_linear,healthy,pause,0.898,0.000,27.7,61.9,0.000,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:11.775Z,1435,A_linear,healthy,pause,0.886,0.000,27.6,62.0,0.000,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:12.776Z,1436,A_linear,healthy,pause,0.878,0.000,27.6,62.1,0.000,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:13.776Z,1437,A_linear,healthy,pause,0.900,0.000,27.6,62.4,0.000,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:14.777Z,1438,A_linear,healthy,pause,0.875,0.000,27.6,62.8,0.000,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:15.777Z,1439,A_linear,healthy,pause,0.862,0.003,27.6,62.9,0.005,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:16.778Z,1440,A_linear,healthy,pause,0.890,0.000,27.6,62.8,0.000,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:17.779Z,1441,A_linear,healthy,pause,0.883,0.000,27.5,63.1,0.000,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:18.779Z,1442,A_linear,healthy,pause,0.906,0.000,27.5,63.2,0.000,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:19.780Z,1443,A_linear,healthy,pause,0.887,0.000,27.4,62.9,0.000,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:20.781Z,1444,A_linear,healthy,pause,0.890,0.007,27.4,62.6,0.013,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:21.782Z,1445,A_linear,healthy,pause,0.905,0.005,27.4,62.6,0.010,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:22.783Z,1446,A_linear,healthy,pause,0.911,0.000,27.4,62.5,0.000,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:23.783Z,1447,A_linear,healthy,pause,0.934,0.000,27.4,62.4,0.000,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:24.784Z,1448,A_linear,healthy,pause,0.924,0.011,27.5,62.2,0.020,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:25.785Z,1449,A_linear,healthy,pause,0.950,0.000,27.4,62.2,0.000,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:26.785Z,1450,A_linear,healthy,pause,0.958,0.000,27.4,62.3,0.000,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:27.786Z,1451,A_linear,healthy,pause,0.937,0.000,27.3,62.6,0.000,210.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:28.786Z,1452,A_linear,healthy,ascent,0.993,0.569,27.4,62.6,1.026,60.0,ascent,labview_bridge
ARO-01,2026-05-28T22:59:29.787Z,1453,A_linear,healthy,ascent,0.949,0.569,27.5,62.5,1.027,60.0,ascent,labview_bridge
ARO-01,2026-05-28T22:59:30.788Z,1454,A_linear,healthy,ascent,0.979,0.565,27.5,62.5,1.020,60.0,ascent,labview_bridge
ARO-01,2026-05-28T22:59:31.789Z,1455,A_linear,healthy,ascent,0.989,0.569,27.5,62.6,1.027,60.0,ascent,labview_bridge
ARO-01,2026-05-28T22:59:32.789Z,1456,A_linear,healthy,ascent,0.995,0.560,27.6,62.8,1.011,60.0,ascent,labview_bridge
ARO-01,2026-05-28T22:59:33.790Z,1457,A_linear,healthy,ascent,1.029,0.557,27.6,62.6,1.006,60.0,ascent,labview_bridge
ARO-01,2026-05-28T22:59:34.791Z,1458,A_linear,healthy,ascent,0.996,0.558,27.7,62.5,1.008,60.0,ascent,labview_bridge
ARO-01,2026-05-28T22:59:35.792Z,1459,A_linear,healthy,ascent,1.000,0.556,27.7,62.3,1.003,60.0,ascent,labview_bridge
ARO-01,2026-05-28T22:59:36.796Z,1460,A_linear,healthy,ascent,0.994,0.567,27.7,62.1,1.023,60.0,ascent,labview_bridge
ARO-01,2026-05-28T22:59:37.796Z,1461,A_linear,healthy,ascent,1.017,0.565,27.8,62.1,1.020,60.0,ascent,labview_bridge
ARO-01,2026-05-28T22:59:38.797Z,1462,A_linear,healthy,ascent,0.983,0.559,27.9,62.0,1.008,60.0,ascent,labview_bridge
ARO-01,2026-05-28T22:59:39.798Z,1463,A_linear,healthy,ascent,0.998,0.559,27.9,61.6,1.009,60.0,ascent,labview_bridge
ARO-01,2026-05-28T22:59:40.798Z,1464,A_linear,healthy,descent,0.991,0.358,28.0,61.5,0.646,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:41.799Z,1465,A_linear,healthy,descent,0.988,0.347,28.0,61.4,0.626,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:42.800Z,1466,A_linear,healthy,descent,0.974,0.353,28.0,61.2,0.637,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:43.801Z,1467,A_linear,healthy,descent,0.971,0.348,28.0,60.7,0.629,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:44.801Z,1468,A_linear,healthy,descent,0.961,0.338,27.8,60.4,0.610,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:45.802Z,1469,A_linear,healthy,descent,0.934,0.352,27.8,60.5,0.636,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:46.803Z,1470,A_linear,healthy,descent,0.942,0.345,27.6,60.7,0.622,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:47.804Z,1471,A_linear,healthy,descent,0.951,0.348,27.6,60.6,0.627,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:48.805Z,1472,A_linear,healthy,descent,0.926,0.351,27.6,60.7,0.633,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:49.805Z,1473,A_linear,healthy,descent,0.931,0.357,27.6,60.6,0.644,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:50.806Z,1474,A_linear,healthy,descent,0.904,0.353,27.6,60.7,0.636,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:51.807Z,1475,A_linear,healthy,descent,0.909,0.346,27.7,60.7,0.625,60.0,descent,labview_bridge
ARO-01,2026-05-28T22:59:52.808Z,1476,A_linear,healthy,pause,0.884,0.001,27.7,60.6,0.002,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:53.808Z,1477,A_linear,healthy,pause,0.899,0.000,27.6,60.7,0.001,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:54.809Z,1478,A_linear,healthy,pause,0.917,0.003,27.6,60.8,0.006,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:55.810Z,1479,A_linear,healthy,pause,0.884,0.009,27.6,60.6,0.016,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:56.811Z,1480,A_linear,healthy,pause,0.881,0.009,27.6,60.6,0.016,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:57.811Z,1481,A_linear,healthy,pause,0.889,0.010,27.5,60.2,0.018,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:58.812Z,1482,A_linear,healthy,pause,0.875,0.004,27.4,60.1,0.007,60.0,pause,labview_bridge
ARO-01,2026-05-28T22:59:59.812Z,1483,A_linear,healthy,pause,0.882,0.001,27.4,60.3,0.002,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:00.813Z,1484,A_linear,healthy,pause,0.895,0.000,27.3,60.3,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:01.813Z,1485,A_linear,healthy,pause,0.878,0.000,27.2,60.2,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:02.814Z,1486,A_linear,healthy,pause,0.909,0.010,27.1,60.4,0.019,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:03.815Z,1487,A_linear,healthy,pause,0.888,0.000,27.1,60.5,0.001,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:04.816Z,1488,A_linear,healthy,pause,0.925,0.003,27.1,60.4,0.006,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:05.816Z,1489,A_linear,healthy,pause,0.922,0.000,27.1,60.7,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:06.816Z,1490,A_linear,healthy,pause,0.916,0.009,27.1,60.7,0.017,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:07.817Z,1491,A_linear,healthy,pause,0.938,0.005,26.9,60.7,0.008,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:08.818Z,1492,A_linear,healthy,pause,0.945,0.009,26.9,60.8,0.016,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:09.818Z,1493,A_linear,healthy,pause,0.964,0.009,26.9,60.6,0.016,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:10.819Z,1494,A_linear,healthy,pause,0.960,0.000,26.9,60.8,0.000,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:11.820Z,1495,A_linear,healthy,pause,0.972,0.010,26.9,60.9,0.018,60.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:12.821Z,1496,A_linear,healthy,ascent,0.988,0.756,27.1,60.6,1.365,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:00:13.822Z,1497,A_linear,healthy,ascent,0.997,0.762,27.1,60.3,1.374,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:00:14.822Z,1498,A_linear,healthy,ascent,0.960,0.758,27.2,60.0,1.368,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:00:15.823Z,1499,A_linear,healthy,ascent,0.999,0.754,27.3,60.0,1.360,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:00:16.824Z,1500,A_linear,healthy,ascent,0.996,0.743,27.4,60.0,1.340,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:00:17.825Z,1501,A_linear,healthy,ascent,0.984,0.746,27.5,59.6,1.346,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:00:18.825Z,1502,A_linear,healthy,ascent,0.994,0.754,27.5,59.8,1.361,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:00:19.826Z,1503,A_linear,healthy,ascent,1.010,0.753,27.5,59.6,1.359,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:00:20.827Z,1504,A_linear,healthy,ascent,1.006,0.752,27.6,59.7,1.356,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:00:21.828Z,1505,A_linear,healthy,ascent,0.994,0.755,27.6,59.7,1.361,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:00:22.828Z,1506,A_linear,healthy,ascent,0.998,0.754,27.6,59.8,1.360,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:00:23.829Z,1507,A_linear,healthy,ascent,0.996,0.758,27.7,60.2,1.367,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:00:24.830Z,1508,A_linear,healthy,descent,0.971,0.353,27.5,60.0,0.637,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:00:25.830Z,1509,A_linear,healthy,descent,0.984,0.342,27.3,59.9,0.618,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:00:26.831Z,1510,A_linear,healthy,descent,0.992,0.347,27.4,59.7,0.626,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:00:27.832Z,1511,A_linear,healthy,descent,0.978,0.353,27.4,59.6,0.636,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:00:28.832Z,1512,A_linear,healthy,descent,0.959,0.350,27.4,59.8,0.631,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:00:29.833Z,1513,A_linear,healthy,descent,0.944,0.350,27.4,59.7,0.632,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:00:30.834Z,1514,A_linear,healthy,descent,0.922,0.346,27.3,59.7,0.625,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:00:31.834Z,1515,A_linear,healthy,descent,0.946,0.348,27.3,59.4,0.628,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:00:32.835Z,1516,A_linear,healthy,descent,0.926,0.340,27.2,59.8,0.614,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:00:33.835Z,1517,A_linear,healthy,descent,0.913,0.348,27.2,59.8,0.629,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:00:34.836Z,1518,A_linear,healthy,descent,0.907,0.351,27.2,60.1,0.633,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:00:35.836Z,1519,A_linear,healthy,descent,0.906,0.351,27.2,60.2,0.634,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:00:36.837Z,1520,A_linear,healthy,pause,0.896,0.000,27.2,60.4,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:37.838Z,1521,A_linear,healthy,pause,0.896,0.011,27.2,60.2,0.019,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:38.838Z,1522,A_linear,healthy,pause,0.882,0.000,27.1,60.3,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:39.839Z,1523,A_linear,healthy,pause,0.883,0.000,27.1,60.4,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:40.840Z,1524,A_linear,healthy,pause,0.895,0.000,27.0,60.3,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:41.841Z,1525,A_linear,healthy,pause,0.873,0.002,27.0,59.9,0.004,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:42.841Z,1526,A_linear,healthy,pause,0.881,0.000,26.9,60.0,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:43.842Z,1527,A_linear,healthy,pause,0.873,0.000,26.9,59.9,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:44.842Z,1528,A_linear,healthy,pause,0.889,0.000,26.9,59.8,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:45.843Z,1529,A_linear,healthy,pause,0.887,0.011,27.0,59.8,0.019,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:46.844Z,1530,A_linear,healthy,pause,0.911,0.003,27.0,59.6,0.005,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:47.844Z,1531,A_linear,healthy,pause,0.898,0.007,26.8,59.7,0.013,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:48.845Z,1532,A_linear,healthy,pause,0.906,0.000,26.8,59.6,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:49.845Z,1533,A_linear,healthy,pause,0.913,0.004,26.8,59.4,0.008,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:50.846Z,1534,A_linear,healthy,pause,0.942,0.001,26.9,59.7,0.002,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:51.846Z,1535,A_linear,healthy,pause,0.927,0.011,26.8,59.5,0.019,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:52.847Z,1536,A_linear,healthy,pause,0.936,0.000,26.9,59.5,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:53.848Z,1537,A_linear,healthy,pause,0.959,0.000,26.8,59.4,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:54.849Z,1538,A_linear,healthy,pause,0.948,0.009,26.8,59.6,0.016,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:55.850Z,1539,A_linear,healthy,pause,0.965,0.001,26.9,59.8,0.002,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:00:56.850Z,1540,A_linear,healthy,ascent,0.984,0.755,27.0,59.7,1.363,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:00:57.851Z,1541,A_linear,healthy,ascent,0.963,0.751,27.1,59.8,1.354,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:00:58.851Z,1542,A_linear,healthy,ascent,0.976,0.755,27.1,59.7,1.362,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:00:59.852Z,1543,A_linear,healthy,ascent,0.982,0.756,27.2,59.8,1.363,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:01:00.853Z,1544,A_linear,healthy,ascent,0.970,0.751,27.3,59.6,1.356,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:01:01.854Z,1545,A_linear,healthy,ascent,1.022,0.760,27.3,59.6,1.372,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:01:02.854Z,1546,A_linear,healthy,ascent,0.996,0.746,27.3,59.6,1.345,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:01:03.855Z,1547,A_linear,healthy,ascent,0.982,0.750,27.4,59.6,1.353,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:01:04.856Z,1548,A_linear,healthy,ascent,0.992,0.750,27.5,59.5,1.354,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:01:05.857Z,1549,A_linear,healthy,ascent,1.007,0.762,27.5,59.6,1.376,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:01:06.861Z,1550,A_linear,healthy,ascent,1.023,0.757,27.6,59.6,1.366,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:01:07.862Z,1551,A_linear,healthy,ascent,0.976,0.750,27.6,59.7,1.353,105.0,ascent,labview_bridge
ARO-01,2026-05-28T23:01:08.863Z,1552,A_linear,healthy,descent,0.974,0.362,27.5,59.6,0.653,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:01:09.863Z,1553,A_linear,healthy,descent,0.969,0.348,27.4,59.7,0.628,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:01:10.864Z,1554,A_linear,healthy,descent,0.970,0.357,27.3,60.1,0.644,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:01:11.865Z,1555,A_linear,healthy,descent,0.973,0.349,27.4,60.0,0.630,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:01:12.865Z,1556,A_linear,healthy,descent,0.956,0.355,27.3,60.1,0.640,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:01:13.866Z,1557,A_linear,healthy,descent,0.960,0.350,27.3,60.0,0.631,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:01:14.867Z,1558,A_linear,healthy,descent,0.939,0.343,27.4,59.8,0.619,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:01:15.868Z,1559,A_linear,healthy,descent,0.944,0.361,27.3,60.0,0.650,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:01:16.869Z,1560,A_linear,healthy,descent,0.931,0.351,27.3,60.0,0.633,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:01:17.870Z,1561,A_linear,healthy,descent,0.930,0.349,27.2,59.7,0.629,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:01:18.870Z,1562,A_linear,healthy,descent,0.925,0.357,27.2,59.9,0.643,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:01:19.871Z,1563,A_linear,healthy,descent,0.899,0.348,27.2,59.8,0.628,105.0,descent,labview_bridge
ARO-01,2026-05-28T23:01:20.872Z,1564,A_linear,healthy,pause,0.904,0.000,27.1,59.8,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:01:21.873Z,1565,A_linear,healthy,pause,0.896,0.000,27.0,59.5,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:01:22.873Z,1566,A_linear,healthy,pause,0.901,0.000,27.0,59.5,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:01:23.874Z,1567,A_linear,healthy,pause,0.895,0.009,27.0,59.6,0.017,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:01:24.874Z,1568,A_linear,healthy,pause,0.886,0.004,26.9,59.5,0.006,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:01:25.875Z,1569,A_linear,healthy,pause,0.874,0.003,26.8,59.4,0.005,105.0,pause,labview_bridge
ARO-01,2026-05-28T23:01:26.876Z,1570,A_linear,healthy,pause,0.889,0.009,26.7,59.4,0.016,105.0,pause,labview_bridge
