machine_code,sim_elapsed_s,profile,scenario,phase,vibration_mm_s,motor_power,temperature,humidity,current,charge,state,source
ARO-01,793,A_linear,healthy,ascent,0.968,0.629,27.6,72.9,1.134,75.0,ascent,labview_demo_csv
ARO-01,794,A_linear,healthy,ascent,0.960,0.630,27.5,72.8,1.137,75.0,ascent,labview_demo_csv
ARO-01,795,A_linear,healthy,ascent,0.984,0.626,27.6,72.9,1.129,75.0,ascent,labview_demo_csv
ARO-01,796,A_linear,healthy,ascent,1.003,0.620,27.7,72.7,1.118,75.0,ascent,labview_demo_csv
ARO-01,797,A_linear,healthy,ascent,0.974,0.627,27.7,72.2,1.130,75.0,ascent,labview_demo_csv
ARO-01,798,A_linear,healthy,ascent,0.983,0.615,27.8,72.1,1.110,75.0,ascent,labview_demo_csv
ARO-01,799,A_linear,healthy,ascent,0.978,0.624,27.8,72.6,1.126,75.0,ascent,labview_demo_csv
ARO-01,800,A_linear,healthy,ascent,0.996,0.623,27.8,72.8,1.124,75.0,ascent,labview_demo_csv
ARO-01,801,A_linear,healthy,ascent,0.999,0.626,27.8,72.6,1.130,75.0,ascent,labview_demo_csv
ARO-01,802,A_linear,healthy,ascent,0.995,0.633,27.9,72.6,1.142,75.0,ascent,labview_demo_csv
ARO-01,803,A_linear,healthy,ascent,0.998,0.629,27.9,72.7,1.136,75.0,ascent,labview_demo_csv
ARO-01,804,A_linear,healthy,descent,0.967,0.345,27.9,72.5,0.622,75.0,descent,labview_demo_csv
ARO-01,805,A_linear,healthy,descent,0.968,0.354,27.8,72.3,0.638,75.0,descent,labview_demo_csv
ARO-01,806,A_linear,healthy,descent,0.955,0.339,27.9,72.6,0.612,75.0,descent,labview_demo_csv
ARO-01,807,A_linear,healthy,descent,0.955,0.342,27.9,72.3,0.618,75.0,descent,labview_demo_csv
ARO-01,808,A_linear,healthy,descent,0.926,0.352,27.9,72.4,0.635,75.0,descent,labview_demo_csv
ARO-01,809,A_linear,healthy,descent,0.937,0.356,27.8,72.3,0.643,75.0,descent,labview_demo_csv
ARO-01,810,A_linear,healthy,descent,0.913,0.352,27.7,72.0,0.636,75.0,descent,labview_demo_csv
ARO-01,811,A_linear,healthy,descent,0.895,0.349,27.8,71.9,0.630,75.0,descent,labview_demo_csv
ARO-01,812,A_linear,healthy,descent,0.928,0.352,27.9,71.9,0.635,75.0,descent,labview_demo_csv
ARO-01,813,A_linear,healthy,descent,0.905,0.358,27.8,71.7,0.645,75.0,descent,labview_demo_csv
ARO-01,814,A_linear,healthy,descent,0.906,0.352,27.9,71.9,0.636,75.0,descent,labview_demo_csv
ARO-01,815,A_linear,healthy,descent,0.885,0.352,27.9,72.0,0.636,75.0,descent,labview_demo_csv
ARO-01,816,A_linear,healthy,pause,0.891,0.002,27.8,72.0,0.004,75.0,pause,labview_demo_csv
ARO-01,817,A_linear,healthy,pause,0.892,0.007,27.8,71.9,0.012,75.0,pause,labview_demo_csv
ARO-01,818,A_linear,healthy,pause,0.874,0.006,27.8,71.6,0.010,75.0,pause,labview_demo_csv
ARO-01,819,A_linear,healthy,pause,0.867,0.000,27.8,71.8,0.000,75.0,pause,labview_demo_csv
ARO-01,820,A_linear,healthy,pause,0.887,0.000,27.8,72.2,0.000,75.0,pause,labview_demo_csv
ARO-01,821,A_linear,healthy,pause,0.880,0.000,27.8,71.9,0.000,75.0,pause,labview_demo_csv
ARO-01,822,A_linear,healthy,pause,0.870,0.006,27.8,71.7,0.011,75.0,pause,labview_demo_csv
ARO-01,823,A_linear,healthy,pause,0.868,0.000,27.8,71.6,0.000,75.0,pause,labview_demo_csv
ARO-01,824,A_linear,healthy,pause,0.888,0.000,27.9,71.9,0.000,75.0,pause,labview_demo_csv
ARO-01,825,A_linear,healthy,pause,0.898,0.000,27.8,72.2,0.000,75.0,pause,labview_demo_csv
ARO-01,826,A_linear,healthy,pause,0.876,0.007,27.8,72.1,0.013,75.0,pause,labview_demo_csv
ARO-01,827,A_linear,healthy,pause,0.901,0.000,27.8,72.1,0.000,75.0,pause,labview_demo_csv
ARO-01,828,A_linear,healthy,pause,0.892,0.010,27.8,72.1,0.018,75.0,pause,labview_demo_csv
ARO-01,829,A_linear,healthy,pause,0.893,0.014,27.7,72.3,0.025,75.0,pause,labview_demo_csv
ARO-01,830,A_linear,healthy,pause,0.917,0.000,27.7,72.4,0.000,75.0,pause,labview_demo_csv
ARO-01,831,A_linear,healthy,pause,0.910,0.000,27.7,72.3,0.000,75.0,pause,labview_demo_csv
ARO-01,832,A_linear,healthy,pause,0.918,0.001,27.7,72.2,0.002,75.0,pause,labview_demo_csv
ARO-01,833,A_linear,healthy,pause,0.921,0.015,27.7,72.1,0.028,75.0,pause,labview_demo_csv
ARO-01,834,A_linear,healthy,pause,0.954,0.000,27.6,72.0,0.000,75.0,pause,labview_demo_csv
ARO-01,835,A_linear,healthy,pause,0.961,0.001,27.6,72.0,0.003,75.0,pause,labview_demo_csv
ARO-01,836,A_linear,healthy,ascent,0.962,0.626,27.6,71.9,1.129,75.0,ascent,labview_demo_csv
ARO-01,837,A_linear,healthy,ascent,0.982,0.625,27.7,72.1,1.128,75.0,ascent,labview_demo_csv
ARO-01,838,A_linear,healthy,ascent,0.972,0.627,27.8,71.9,1.131,75.0,ascent,labview_demo_csv
ARO-01,839,A_linear,healthy,ascent,0.967,0.614,27.8,72.0,1.108,75.0,ascent,labview_demo_csv
ARO-01,840,A_linear,healthy,ascent,0.981,0.631,27.9,71.7,1.139,75.0,ascent,labview_demo_csv
ARO-01,841,A_linear,healthy,ascent,0.959,0.614,27.9,71.6,1.108,75.0,ascent,labview_demo_csv
ARO-01,842,A_linear,healthy,ascent,0.995,0.615,28.0,71.6,1.109,75.0,ascent,labview_demo_csv
ARO-01,843,A_linear,healthy,ascent,0.996,0.629,27.9,71.9,1.135,75.0,ascent,labview_demo_csv
ARO-01,844,A_linear,healthy,ascent,0.986,0.622,28.0,71.8,1.122,75.0,ascent,labview_demo_csv
ARO-01,845,A_linear,healthy,ascent,1.000,0.629,28.1,71.7,1.135,75.0,ascent,labview_demo_csv
ARO-01,846,A_linear,healthy,ascent,0.981,0.627,28.0,71.5,1.131,75.0,ascent,labview_demo_csv
ARO-01,847,A_linear,healthy,ascent,0.971,0.624,28.1,71.3,1.126,75.0,ascent,labview_demo_csv
ARO-01,848,A_linear,healthy,descent,0.973,0.346,28.1,71.2,0.624,75.0,descent,labview_demo_csv
ARO-01,849,A_linear,healthy,descent,0.972,0.354,28.1,71.2,0.639,75.0,descent,labview_demo_csv
ARO-01,850,A_linear,healthy,descent,0.961,0.356,28.1,71.3,0.643,75.0,descent,labview_demo_csv
ARO-01,851,A_linear,healthy,descent,0.952,0.360,28.2,71.6,0.649,75.0,descent,labview_demo_csv
ARO-01,852,A_linear,healthy,descent,0.946,0.359,28.2,71.4,0.648,75.0,descent,labview_demo_csv
ARO-01,853,A_linear,healthy,descent,0.935,0.349,28.2,71.4,0.630,75.0,descent,labview_demo_csv
ARO-01,854,A_linear,healthy,descent,0.927,0.344,28.2,71.5,0.621,75.0,descent,labview_demo_csv
ARO-01,855,A_linear,healthy,descent,0.944,0.353,28.2,71.1,0.636,75.0,descent,labview_demo_csv
ARO-01,856,A_linear,healthy,descent,0.934,0.361,28.3,71.3,0.651,75.0,descent,labview_demo_csv
ARO-01,857,A_linear,healthy,descent,0.908,0.355,28.3,71.5,0.640,75.0,descent,labview_demo_csv
ARO-01,858,A_linear,healthy,descent,0.905,0.347,28.4,71.6,0.626,75.0,descent,labview_demo_csv
ARO-01,859,A_linear,healthy,descent,0.899,0.348,28.4,71.6,0.628,75.0,descent,labview_demo_csv
ARO-01,860,A_linear,healthy,pause,0.905,0.016,28.4,71.6,0.028,75.0,pause,labview_demo_csv
ARO-01,861,A_linear,healthy,pause,0.874,0.000,28.4,71.5,0.000,75.0,pause,labview_demo_csv
ARO-01,862,A_linear,healthy,pause,0.882,0.001,28.3,71.7,0.001,75.0,pause,labview_demo_csv
ARO-01,863,A_linear,healthy,pause,0.870,0.016,28.3,71.6,0.029,75.0,pause,labview_demo_csv
ARO-01,864,A_linear,healthy,pause,0.878,0.007,28.2,71.8,0.012,75.0,pause,labview_demo_csv
ARO-01,865,A_linear,healthy,pause,0.875,0.000,28.2,71.4,0.000,75.0,pause,labview_demo_csv
ARO-01,866,A_linear,healthy,pause,0.863,0.000,28.3,71.5,0.001,75.0,pause,labview_demo_csv
ARO-01,867,A_linear,healthy,pause,0.862,0.000,28.3,71.5,0.000,75.0,pause,labview_demo_csv
ARO-01,868,A_linear,healthy,pause,0.873,0.000,28.3,71.6,0.000,75.0,pause,labview_demo_csv
ARO-01,869,A_linear,healthy,pause,0.874,0.003,28.3,71.4,0.005,75.0,pause,labview_demo_csv
ARO-01,870,A_linear,healthy,pause,0.856,0.002,28.2,71.4,0.003,75.0,pause,labview_demo_csv
ARO-01,871,A_linear,healthy,pause,0.890,0.004,28.2,71.2,0.007,75.0,pause,labview_demo_csv
ARO-01,872,A_linear,healthy,pause,0.894,0.000,28.1,71.0,0.000,75.0,pause,labview_demo_csv
ARO-01,873,A_linear,healthy,pause,0.877,0.000,28.0,71.0,0.000,75.0,pause,labview_demo_csv
ARO-01,874,A_linear,healthy,pause,0.896,0.013,27.9,71.1,0.024,75.0,pause,labview_demo_csv
ARO-01,875,A_linear,healthy,pause,0.907,0.002,27.9,70.9,0.004,75.0,pause,labview_demo_csv
ARO-01,876,A_linear,healthy,pause,0.921,0.005,27.8,70.9,0.009,75.0,pause,labview_demo_csv
ARO-01,877,A_linear,healthy,pause,0.928,0.005,27.7,70.7,0.009,75.0,pause,labview_demo_csv
ARO-01,878,A_linear,healthy,pause,0.950,0.003,27.7,70.4,0.005,75.0,pause,labview_demo_csv
ARO-01,879,A_linear,healthy,pause,0.933,0.000,27.8,70.5,0.000,75.0,pause,labview_demo_csv
ARO-01,880,A_linear,healthy,ascent,0.957,0.557,27.9,70.7,1.005,60.0,ascent,labview_demo_csv
ARO-01,881,A_linear,healthy,ascent,0.974,0.562,27.9,70.5,1.014,60.0,ascent,labview_demo_csv
ARO-01,882,A_linear,healthy,ascent,0.963,0.566,28.0,70.6,1.021,60.0,ascent,labview_demo_csv
ARO-01,883,A_linear,healthy,ascent,1.003,0.551,28.1,70.9,0.995,60.0,ascent,labview_demo_csv
ARO-01,884,A_linear,healthy,ascent,0.974,0.556,28.2,71.0,1.003,60.0,ascent,labview_demo_csv
ARO-01,885,A_linear,healthy,ascent,0.979,0.561,28.2,71.1,1.013,60.0,ascent,labview_demo_csv
ARO-01,886,A_linear,healthy,ascent,1.007,0.556,28.4,71.0,1.003,60.0,ascent,labview_demo_csv
ARO-01,887,A_linear,healthy,ascent,0.996,0.560,28.3,71.2,1.010,60.0,ascent,labview_demo_csv
ARO-01,888,A_linear,healthy,ascent,0.999,0.563,28.3,71.2,1.015,60.0,ascent,labview_demo_csv
ARO-01,889,A_linear,healthy,ascent,0.997,0.564,28.4,71.3,1.017,60.0,ascent,labview_demo_csv
ARO-01,890,A_linear,healthy,ascent,0.971,0.559,28.4,71.5,1.009,60.0,ascent,labview_demo_csv
ARO-01,891,A_linear,healthy,ascent,0.982,0.556,28.4,71.2,1.004,60.0,ascent,labview_demo_csv
ARO-01,892,A_linear,healthy,descent,0.982,0.345,28.4,71.1,0.623,60.0,descent,labview_demo_csv
ARO-01,893,A_linear,healthy,descent,0.986,0.345,28.3,70.9,0.623,60.0,descent,labview_demo_csv
ARO-01,894,A_linear,healthy,descent,0.960,0.331,28.3,70.8,0.597,60.0,descent,labview_demo_csv
ARO-01,895,A_linear,healthy,descent,0.965,0.345,28.3,71.2,0.622,60.0,descent,labview_demo_csv
ARO-01,896,A_linear,healthy,descent,0.951,0.350,28.3,71.1,0.631,60.0,descent,labview_demo_csv
ARO-01,897,A_linear,healthy,descent,0.933,0.346,28.4,71.4,0.624,60.0,descent,labview_demo_csv
ARO-01,898,A_linear,healthy,descent,0.930,0.338,28.3,71.6,0.610,60.0,descent,labview_demo_csv
ARO-01,899,A_linear,healthy,descent,0.935,0.347,28.3,71.3,0.626,60.0,descent,labview_demo_csv
ARO-01,900,A_linear,healthy,descent,0.921,0.351,28.3,71.2,0.632,60.0,descent,labview_demo_csv
ARO-01,901,A_linear,healthy,descent,0.921,0.341,28.2,71.2,0.614,60.0,descent,labview_demo_csv
ARO-01,902,A_linear,healthy,descent,0.907,0.348,28.4,71.1,0.628,60.0,descent,labview_demo_csv
ARO-01,903,A_linear,healthy,descent,0.888,0.355,28.5,71.0,0.640,60.0,descent,labview_demo_csv
ARO-01,904,A_linear,healthy,pause,0.882,0.002,28.2,71.6,0.003,60.0,pause,labview_demo_csv
ARO-01,905,A_linear,healthy,pause,0.863,0.001,28.4,71.2,0.002,60.0,pause,labview_demo_csv
ARO-01,906,A_linear,healthy,pause,0.907,0.000,28.2,71.1,0.000,60.0,pause,labview_demo_csv
ARO-01,907,A_linear,healthy,pause,0.864,0.010,28.2,71.3,0.018,60.0,pause,labview_demo_csv
ARO-01,908,A_linear,healthy,pause,0.870,0.003,28.0,71.4,0.005,60.0,pause,labview_demo_csv
ARO-01,909,A_linear,healthy,pause,0.854,0.000,28.0,71.1,0.000,60.0,pause,labview_demo_csv
ARO-01,910,A_linear,healthy,pause,0.867,0.005,28.0,71.1,0.009,60.0,pause,labview_demo_csv
ARO-01,911,A_linear,healthy,pause,0.870,0.006,27.9,71.2,0.011,60.0,pause,labview_demo_csv
ARO-01,912,A_linear,healthy,pause,0.879,0.000,27.9,71.4,0.000,60.0,pause,labview_demo_csv
ARO-01,913,A_linear,healthy,pause,0.877,0.000,27.9,71.5,0.000,60.0,pause,labview_demo_csv
ARO-01,914,A_linear,healthy,pause,0.867,0.011,28.0,71.6,0.020,60.0,pause,labview_demo_csv
ARO-01,915,A_linear,healthy,pause,0.871,0.000,27.9,71.5,0.000,60.0,pause,labview_demo_csv
ARO-01,916,A_linear,healthy,pause,0.915,0.009,27.9,71.7,0.016,60.0,pause,labview_demo_csv
ARO-01,917,A_linear,healthy,pause,0.926,0.001,27.9,71.5,0.002,60.0,pause,labview_demo_csv
ARO-01,918,A_linear,healthy,pause,0.917,0.003,28.0,71.1,0.006,60.0,pause,labview_demo_csv
ARO-01,919,A_linear,healthy,pause,0.929,0.000,28.0,70.8,0.000,60.0,pause,labview_demo_csv
ARO-01,920,A_linear,healthy,pause,0.922,0.000,28.0,71.0,0.000,60.0,pause,labview_demo_csv
ARO-01,921,A_linear,healthy,pause,0.956,0.000,27.9,70.8,0.000,60.0,pause,labview_demo_csv
ARO-01,922,A_linear,healthy,pause,0.942,0.000,27.9,70.8,0.000,60.0,pause,labview_demo_csv
ARO-01,923,A_linear,healthy,pause,0.945,0.001,27.8,70.7,0.003,60.0,pause,labview_demo_csv
ARO-01,924,A_linear,healthy,ascent,0.970,0.558,27.8,70.8,1.006,60.0,ascent,labview_demo_csv
ARO-01,925,A_linear,healthy,ascent,0.963,0.569,27.8,70.6,1.026,60.0,ascent,labview_demo_csv
ARO-01,926,A_linear,healthy,ascent,0.959,0.565,27.9,70.5,1.019,60.0,ascent,labview_demo_csv
ARO-01,927,A_linear,healthy,ascent,0.957,0.563,27.9,70.5,1.015,60.0,ascent,labview_demo_csv
ARO-01,928,A_linear,healthy,ascent,0.974,0.569,28.1,70.3,1.027,60.0,ascent,labview_demo_csv
ARO-01,929,A_linear,healthy,ascent,1.017,0.572,28.2,70.3,1.032,60.0,ascent,labview_demo_csv
ARO-01,930,A_linear,healthy,ascent,0.975,0.568,28.2,70.3,1.025,60.0,ascent,labview_demo_csv
ARO-01,931,A_linear,healthy,ascent,1.014,0.559,28.3,70.0,1.009,60.0,ascent,labview_demo_csv
ARO-01,932,A_linear,healthy,ascent,1.013,0.562,28.3,70.2,1.014,60.0,ascent,labview_demo_csv
ARO-01,933,A_linear,healthy,ascent,0.999,0.562,28.4,70.0,1.014,60.0,ascent,labview_demo_csv
ARO-01,934,A_linear,healthy,ascent,0.966,0.560,28.4,70.3,1.011,60.0,ascent,labview_demo_csv
ARO-01,935,A_linear,healthy,ascent,1.002,0.558,28.4,70.1,1.008,60.0,ascent,labview_demo_csv
ARO-01,936,A_linear,healthy,descent,0.970,0.352,28.5,70.2,0.635,60.0,descent,labview_demo_csv
ARO-01,937,A_linear,healthy,descent,0.964,0.348,28.4,70.4,0.627,60.0,descent,labview_demo_csv
ARO-01,938,A_linear,healthy,descent,0.959,0.353,28.5,70.3,0.636,60.0,descent,labview_demo_csv
ARO-01,939,A_linear,healthy,descent,0.938,0.348,28.4,70.4,0.628,60.0,descent,labview_demo_csv
ARO-01,940,A_linear,healthy,descent,0.950,0.358,28.2,70.7,0.647,60.0,descent,labview_demo_csv
ARO-01,941,A_linear,healthy,descent,0.964,0.358,28.3,70.9,0.645,60.0,descent,labview_demo_csv
ARO-01,942,A_linear,healthy,descent,0.928,0.344,28.3,70.9,0.620,60.0,descent,labview_demo_csv
ARO-01,943,A_linear,healthy,descent,0.926,0.339,28.4,70.9,0.612,60.0,descent,labview_demo_csv
ARO-01,944,A_linear,healthy,descent,0.908,0.361,28.3,70.5,0.651,60.0,descent,labview_demo_csv
ARO-01,945,A_linear,healthy,descent,0.908,0.350,28.2,70.5,0.632,60.0,descent,labview_demo_csv
ARO-01,946,A_linear,healthy,descent,0.890,0.353,28.2,70.6,0.637,60.0,descent,labview_demo_csv
ARO-01,947,A_linear,healthy,descent,0.917,0.344,28.2,70.5,0.620,60.0,descent,labview_demo_csv
ARO-01,948,A_linear,healthy,pause,0.876,0.000,28.2,70.7,0.000,60.0,pause,labview_demo_csv
ARO-01,949,A_linear,healthy,pause,0.883,0.006,28.0,70.6,0.011,60.0,pause,labview_demo_csv
ARO-01,950,A_linear,healthy,pause,0.886,0.012,28.0,70.3,0.022,60.0,pause,labview_demo_csv
ARO-01,951,A_linear,healthy,pause,0.882,0.009,28.1,70.2,0.016,60.0,pause,labview_demo_csv
ARO-01,952,A_linear,healthy,pause,0.868,0.002,28.0,70.2,0.004,60.0,pause,labview_demo_csv
ARO-01,953,A_linear,healthy,pause,0.867,0.000,28.1,70.1,0.000,60.0,pause,labview_demo_csv
ARO-01,954,A_linear,healthy,pause,0.876,0.000,28.0,70.2,0.000,60.0,pause,labview_demo_csv
ARO-01,955,A_linear,healthy,pause,0.849,0.000,28.0,70.1,0.000,60.0,pause,labview_demo_csv
ARO-01,956,A_linear,healthy,pause,0.885,0.000,28.0,70.1,0.000,60.0,pause,labview_demo_csv
ARO-01,957,A_linear,healthy,pause,0.889,0.011,28.0,70.3,0.020,60.0,pause,labview_demo_csv
ARO-01,958,A_linear,healthy,pause,0.895,0.000,28.0,70.3,0.000,60.0,pause,labview_demo_csv
ARO-01,959,A_linear,healthy,pause,0.889,0.000,28.1,70.3,0.000,60.0,pause,labview_demo_csv
ARO-01,960,A_linear,healthy,pause,0.901,0.005,28.1,70.5,0.009,60.0,pause,labview_demo_csv
ARO-01,961,A_linear,healthy,pause,0.918,0.003,28.0,70.6,0.006,60.0,pause,labview_demo_csv
ARO-01,962,A_linear,healthy,pause,0.932,0.007,28.1,71.0,0.013,60.0,pause,labview_demo_csv
ARO-01,963,A_linear,healthy,pause,0.916,0.000,28.0,71.1,0.000,60.0,pause,labview_demo_csv
ARO-01,964,A_linear,healthy,pause,0.961,0.000,27.9,71.0,0.000,60.0,pause,labview_demo_csv
ARO-01,965,A_linear,healthy,pause,0.970,0.001,27.9,70.9,0.002,60.0,pause,labview_demo_csv
ARO-01,966,A_linear,healthy,pause,0.959,0.000,27.8,70.9,0.001,60.0,pause,labview_demo_csv
ARO-01,967,A_linear,healthy,pause,0.961,0.000,27.9,70.8,0.000,60.0,pause,labview_demo_csv
ARO-01,968,A_linear,healthy,ascent,0.967,0.437,27.9,70.5,0.788,30.0,ascent,labview_demo_csv
ARO-01,969,A_linear,healthy,ascent,0.984,0.437,27.9,70.5,0.788,30.0,ascent,labview_demo_csv
ARO-01,970,A_linear,healthy,ascent,0.964,0.439,28.0,70.4,0.791,30.0,ascent,labview_demo_csv
ARO-01,971,A_linear,healthy,ascent,0.959,0.445,28.0,70.1,0.803,30.0,ascent,labview_demo_csv
ARO-01,972,A_linear,healthy,ascent,0.995,0.432,28.1,69.8,0.780,30.0,ascent,labview_demo_csv
ARO-01,973,A_linear,healthy,ascent,0.990,0.436,28.0,69.6,0.787,30.0,ascent,labview_demo_csv
ARO-01,974,A_linear,healthy,ascent,0.990,0.429,28.1,69.7,0.774,30.0,ascent,labview_demo_csv
ARO-01,975,A_linear,healthy,ascent,1.025,0.436,28.1,69.8,0.786,30.0,ascent,labview_demo_csv
ARO-01,976,A_linear,healthy,ascent,1.011,0.440,28.2,69.7,0.794,30.0,ascent,labview_demo_csv
ARO-01,977,A_linear,healthy,ascent,0.994,0.437,28.3,69.7,0.789,30.0,ascent,labview_demo_csv
ARO-01,978,A_linear,healthy,ascent,0.991,0.427,28.4,69.7,0.771,30.0,ascent,labview_demo_csv
ARO-01,979,A_linear,healthy,ascent,1.006,0.431,28.4,69.6,0.778,30.0,ascent,labview_demo_csv
ARO-01,980,A_linear,healthy,descent,0.946,0.362,28.4,69.6,0.653,30.0,descent,labview_demo_csv
ARO-01,981,A_linear,healthy,descent,0.977,0.359,28.4,69.8,0.649,30.0,descent,labview_demo_csv
ARO-01,982,A_linear,healthy,descent,0.964,0.354,28.4,69.7,0.639,30.0,descent,labview_demo_csv
ARO-01,983,A_linear,healthy,descent,0.946,0.348,28.5,69.8,0.627,30.0,descent,labview_demo_csv
ARO-01,984,A_linear,healthy,descent,0.979,0.334,28.5,69.9,0.602,30.0,descent,labview_demo_csv
ARO-01,985,A_linear,healthy,descent,0.961,0.348,28.4,69.8,0.628,30.0,descent,labview_demo_csv
ARO-01,986,A_linear,healthy,descent,0.918,0.345,28.4,69.6,0.623,30.0,descent,labview_demo_csv
ARO-01,987,A_linear,healthy,descent,0.927,0.347,28.5,69.2,0.626,30.0,descent,labview_demo_csv
ARO-01,988,A_linear,healthy,descent,0.916,0.347,28.5,69.1,0.626,30.0,descent,labview_demo_csv
ARO-01,989,A_linear,healthy,descent,0.905,0.353,28.6,69.2,0.637,30.0,descent,labview_demo_csv
ARO-01,990,A_linear,healthy,descent,0.891,0.346,28.5,69.5,0.624,30.0,descent,labview_demo_csv
ARO-01,991,A_linear,healthy,descent,0.907,0.351,28.5,69.5,0.633,30.0,descent,labview_demo_csv
ARO-01,992,A_linear,healthy,pause,0.886,0.000,28.4,69.3,0.000,30.0,pause,labview_demo_csv
ARO-01,993,A_linear,healthy,pause,0.878,0.000,28.4,69.5,0.000,30.0,pause,labview_demo_csv
ARO-01,994,A_linear,healthy,pause,0.872,0.008,28.3,69.6,0.014,30.0,pause,labview_demo_csv
ARO-01,995,A_linear,healthy,pause,0.870,0.003,28.1,69.5,0.006,30.0,pause,labview_demo_csv
ARO-01,996,A_linear,healthy,pause,0.882,0.005,28.2,69.4,0.010,30.0,pause,labview_demo_csv
ARO-01,997,A_linear,healthy,pause,0.868,0.002,28.1,69.0,0.004,30.0,pause,labview_demo_csv
ARO-01,998,A_linear,healthy,pause,0.889,0.000,28.1,69.0,0.000,30.0,pause,labview_demo_csv
ARO-01,999,A_linear,healthy,pause,0.882,0.000,28.2,69.1,0.000,30.0,pause,labview_demo_csv
ARO-01,1000,A_linear,healthy,pause,0.877,0.001,28.1,68.9,0.001,30.0,pause,labview_demo_csv
ARO-01,1001,A_linear,healthy,pause,0.874,0.000,28.1,68.7,0.000,30.0,pause,labview_demo_csv
ARO-01,1002,A_linear,healthy,pause,0.882,0.000,28.1,69.0,0.000,30.0,pause,labview_demo_csv
ARO-01,1003,A_linear,healthy,pause,0.878,0.006,28.1,69.2,0.011,30.0,pause,labview_demo_csv
ARO-01,1004,A_linear,healthy,pause,0.912,0.004,28.1,69.3,0.008,30.0,pause,labview_demo_csv
ARO-01,1005,A_linear,healthy,pause,0.894,0.006,28.1,69.3,0.011,30.0,pause,labview_demo_csv
ARO-01,1006,A_linear,healthy,pause,0.899,0.005,28.1,68.9,0.010,30.0,pause,labview_demo_csv
ARO-01,1007,A_linear,healthy,pause,0.924,0.005,28.1,68.6,0.010,30.0,pause,labview_demo_csv
ARO-01,1008,A_linear,healthy,pause,0.925,0.000,27.9,68.7,0.000,30.0,pause,labview_demo_csv
ARO-01,1009,A_linear,healthy,pause,0.933,0.000,27.9,68.7,0.000,30.0,pause,labview_demo_csv
ARO-01,1010,A_linear,healthy,pause,0.945,0.004,27.8,68.6,0.008,30.0,pause,labview_demo_csv
ARO-01,1011,A_linear,healthy,pause,0.936,0.000,27.8,68.6,0.000,30.0,pause,labview_demo_csv
ARO-01,1012,A_linear,healthy,ascent,0.966,0.627,28.0,68.4,1.131,75.0,ascent,labview_demo_csv
ARO-01,1013,A_linear,healthy,ascent,0.960,0.634,28.0,68.9,1.143,75.0,ascent,labview_demo_csv
ARO-01,1014,A_linear,healthy,ascent,0.987,0.620,28.1,68.6,1.119,75.0,ascent,labview_demo_csv
ARO-01,1015,A_linear,healthy,ascent,0.993,0.632,28.1,68.7,1.140,75.0,ascent,labview_demo_csv
ARO-01,1016,A_linear,healthy,ascent,1.007,0.633,28.2,68.7,1.143,75.0,ascent,labview_demo_csv
ARO-01,1017,A_linear,healthy,ascent,0.993,0.623,28.2,68.8,1.125,75.0,ascent,labview_demo_csv
ARO-01,1018,A_linear,healthy,ascent,0.993,0.625,28.2,68.8,1.127,75.0,ascent,labview_demo_csv
ARO-01,1019,A_linear,healthy,ascent,0.996,0.628,28.3,68.7,1.133,75.0,ascent,labview_demo_csv
ARO-01,1020,A_linear,healthy,ascent,0.967,0.631,28.3,68.7,1.138,75.0,ascent,labview_demo_csv
ARO-01,1021,A_linear,healthy,ascent,1.010,0.627,28.5,68.5,1.131,75.0,ascent,labview_demo_csv
ARO-01,1022,A_linear,healthy,ascent,1.008,0.627,28.6,68.3,1.131,75.0,ascent,labview_demo_csv
ARO-01,1023,A_linear,healthy,ascent,0.992,0.624,28.8,68.5,1.125,75.0,ascent,labview_demo_csv
ARO-01,1024,A_linear,healthy,descent,0.986,0.361,28.8,68.6,0.651,75.0,descent,labview_demo_csv
ARO-01,1025,A_linear,healthy,descent,0.989,0.351,28.9,68.7,0.632,75.0,descent,labview_demo_csv
ARO-01,1026,A_linear,healthy,descent,0.945,0.348,28.8,69.2,0.628,75.0,descent,labview_demo_csv
ARO-01,1027,A_linear,healthy,descent,0.942,0.348,28.8,69.6,0.627,75.0,descent,labview_demo_csv
ARO-01,1028,A_linear,healthy,descent,0.974,0.353,28.9,69.4,0.636,75.0,descent,labview_demo_csv
ARO-01,1029,A_linear,healthy,descent,0.959,0.350,28.9,69.3,0.631,75.0,descent,labview_demo_csv
ARO-01,1030,A_linear,healthy,descent,0.926,0.354,28.8,69.2,0.640,75.0,descent,labview_demo_csv
ARO-01,1031,A_linear,healthy,descent,0.930,0.357,28.8,69.0,0.645,75.0,descent,labview_demo_csv
ARO-01,1032,A_linear,healthy,descent,0.909,0.341,28.7,69.2,0.615,75.0,descent,labview_demo_csv
ARO-01,1033,A_linear,healthy,descent,0.906,0.347,28.8,69.2,0.626,75.0,descent,labview_demo_csv
ARO-01,1034,A_linear,healthy,descent,0.898,0.348,28.7,69.1,0.628,75.0,descent,labview_demo_csv
ARO-01,1035,A_linear,healthy,descent,0.890,0.356,28.6,69.2,0.643,75.0,descent,labview_demo_csv
ARO-01,1036,A_linear,healthy,pause,0.916,0.000,28.6,69.2,0.000,75.0,pause,labview_demo_csv
ARO-01,1037,A_linear,healthy,pause,0.873,0.006,28.5,69.2,0.011,75.0,pause,labview_demo_csv
